Auger_Id Dec RA E UTC Th Ph N_stations F
41494173800 -45.630 211.100 16.51 1085787337 31.540 -31.360 5 2
41497007800 -39.680 319.400 4.730 1085815677 23.780 -19.030 6 1
41498311100 18.080 335.400 11.74 1085828710 54.060 100.470 6 1
41500174700 -63.450 54.370 38.88 1085833746 40.790 -58.960 6 1
41502361800 -51.420 157.100 7.191 1085855617 45.280 -40.190 6 1
41504424000 -58.170 260.600 7.110 1085876239 54.370 -50.610 6 1
41507419800 -10.560 300.900 5.041 1085906197 25.710 106.490 6 1
41513081700 -26.140 151.400 8.575 1085949216 22.210 18.220 6 1
41515699100 -84.430 219.900 8.422 1085975390 49.250 -92.190 6 1
41516711100 -14.300 219.900 4.158 1085985510 56.880 174.330 6 1
41522360600 -53.530 41.950 25.30 1086028405 42.970 -136.730 6 1
41525618800 -18.770 205.900 7.434 1086060987 30.410 154.390 6 1
41526089300 -54.360 201.400 9.725 1086065692 40.700 -135.220 5 2
38658388023 -47.610 358.100 4.634 1086095495 19.660 -135.350 6 1
41532589000 -9.960 77.630 4.666 1086117089 38.290 146.200 6 1
41532983100 -52.370 116.700 4.193 1086121030 18.150 -107.360 5 2
41533227000 -43.450 184.000 4.655 1086123469 37.600 -27.340 6 1
41533952900 -10.170 118.000 14.02 1086130728 50.260 162.150 6 1
41535752400 -70.850 203.300 8.165 1086148723 40.820 -108.040 6 1
41538323300 -56.650 13.800 6.822 1086174432 27.150 -59.360 5 1
41540964900 -42.530 91.960 4.332 1086187248 38.670 -26.010 6 1
41541744400 0.020 76.460 5.575 1086195043 35.370 87.180 6 1
41542427000 -36.460 87.780 14.20 1086201869 12.540 -170.200 6 1
41542749600 -4.250 142.400 7.605 1086205095 39.060 46.930 6 1
41543042300 -20.080 194.700 4.831 1086208022 59.010 -3.730 6 1
41544041200 -43.230 108.500 5.553 1086218011 47.790 -150.570 6 1
41544472600 -22.610 180.300 5.115 1086222325 14.810 122.030 6 1
41545394000 -35.200 168.900 9.468 1086231539 46.970 -162.340 6 1
41546079700 -20.870 255.800 5.705 1086238396 14.540 90.950 6 1
41547931400 -81.400 252.300 5.030 1086256913 53.710 -100.490 5 1
41551496000 -79.520 3.260 4.561 1086278959 50.410 -102.000 5 1
41553918200 -42.490 208.900 5.396 1086303181 33.180 -25.300 6 1
41554109200 -39.740 135.200 6.561 1086305091 31.240 -160.030 6 1
41555596000 -10.430 260.500 6.725 1086319959 33.080 43.340 5 1
41561084500 -56.970 112.800 5.167 1086361244 46.850 -48.070 6 1
41563664200 -56.980 83.260 6.165 1086387041 52.290 -131.220 6 1
41563726500 -67.350 130.800 6.783 1086387664 35.980 -108.380 6 1
41564191000 -16.390 210.900 4.891 1086392309 34.160 25.590 6 1
41565387100 -67.300 306.300 10.06 1086404270 52.890 -61.830 6 1
41565981500 -33.170 199.700 9.064 1086410214 44.180 -166.500 6 1
41571921700 -40.200 91.460 7.730 1086456016 6.810 -46.110 6 1
41572618600 -18.950 51.230 7.377 1086462985 57.450 -178.810 6 1
41573246900 9.030 141.900 4.350 1086469268 44.400 88.110 5 1
41574681600 -14.320 208.300 4.572 1086483615 22.110 69.650 6 1
41575201100 2.450 264.300 4.091 1086488810 54.690 34.800 6 1
41576839500 -63.390 239.600 4.979 1086505194 41.520 -121.530 6 1
41580571100 -37.550 72.090 4.158 1086528910 33.890 -16.330 6 1
41586022300 -58.220 298.200 19.36 1086583422 35.200 -53.420 5 1
41587026500 -8.780 300.200 5.511 1086593464 26.670 88.330 6 1
41587373700 -42.800 264.400 7.358 1086596936 38.560 -153.410 5 2
41587421700 3.560 331.100 8.899 1086597416 41.500 66.890 6 1
41593856800 -16.610 111.400 7.604 1086648167 53.410 174.850 6 1
41594389900 -78.740 126.300 9.737 1086653498 50.370 -103.060 6 1
41594414700 -8.910 206.500 5.349 1086653746 29.940 58.600 5 1
41596062700 -3.890 305.000 4.364 1086670226 51.970 26.740 6 1
41596731100 -14.170 271.700 5.090 1086676910 25.800 128.910 5 2
41603291400 -16.380 119.600 19.95 1086728913 29.920 147.050 5 1
41603471000 15.940 160.400 4.513 1086730709 51.900 80.890 6 1
41606283700 -49.090 221.300 20.53 1086758836 38.050 -143.260 6 1
41606316300 -39.820 235.200 5.313 1086759162 29.070 -160.020 6 1
41611731400 11.030 51.150 5.421 1086799713 54.460 127.150 6 1
41611877500 -64.010 132.400 6.182 1086801174 39.410 -60.650 6 1
41613134500 -4.730 102.000 4.363 1086813744 46.430 147.520 6 1
41616725000 7.140 299.900 33.04 1086849649 43.590 75.550 6 1
41620172100 -7.340 51.500 6.399 1086870520 42.170 33.390 6 1
41621346600 -78.230 168.100 16.94 1086882265 57.840 -76.310 6 1
41621423800 -52.390 47.100 6.396 1086883037 23.230 -125.770 6 1
41622761500 3.630 115.900 6.704 1086896414 40.030 104.580 5 2
41626144800 -59.820 231.300 24.20 1086930247 33.370 -121.630 5 2
41630251700 11.730 9.120 5.807 1086957716 48.510 106.090 6 1
41630557700 -18.050 59.300 5.949 1086960776 28.230 31.290 6 1
41633089000 8.950 143.500 5.486 1086986089 44.560 84.990 6 1
41635031600 -14.950 233.400 6.513 1087005515 23.330 58.500 6 1
41637380700 -31.470 287.600 5.250 1087029006 26.530 -179.430 5 1
41640928600 -53.400 32.210 5.213 1087050885 22.250 -119.910 6 1
41641003500 -48.700 10.500 8.280 1087051634 34.060 -143.490 6 1
41645094100 -85.070 356.000 4.311 1087092540 57.990 -85.540 6 1
41645161300 14.710 205.400 5.588 1087093212 54.290 116.580 6 1
41645767600 -12.330 290.200 4.656 1087099275 40.820 24.830 6 1
41646313000 -22.540 327.400 7.700 1087104729 46.520 1.540 5 1
41646482700 -55.940 264.600 7.099 1087106426 23.950 -115.110 5 2
41646526400 -51.540 359.500 4.383 1087106863 54.090 -42.200 5 1
41646903200 -36.100 319.100 4.007 1087110631 15.380 -7.960 6 1
41647135100 0.220 265.900 5.397 1087112950 54.320 148.910 6 1
41650107900 -43.640 63.910 13.39 1087129078 36.290 -27.490 6 1
41653874800 -63.220 245.600 5.741 1087166747 50.380 -56.460 5 2
41657107300 -7.450 292.600 8.989 1087199072 32.040 123.340 6 1
41658009600 -25.430 32.270 4.668 1087208095 39.700 1.900 5 1
41658559800 -38.500 48.590 36.24 1087213597 30.510 -17.110 5 1
41661967000 -27.990 145.200 7.576 1087234069 42.180 -4.200 6 1
41663381800 -66.680 101.600 12.71 1087248217 43.510 -117.310 6 1
41663433100 -10.930 148.400 6.122 1087248730 25.730 110.110 6 1
41665359800 9.790 206.300 4.219 1087267997 54.040 129.530 5 2
41666035900 -35.790 298.000 4.417 1087274758 25.930 -10.480 6 1
41668235500 -69.520 60.670 5.322 1087296754 47.650 -65.150 6 1
41670036900 -8.830 353.200 5.949 1087301168 34.000 134.050 6 1
41672924700 -42.140 101.400 16.03 1087330046 28.430 -155.210 6 1
41674958200 -47.380 215.600 7.239 1087350381 12.790 -109.240 6 1
41675924100 -50.550 237.000 6.204 1087360040 23.720 -132.450 5 1
41680003900 -5.150 35.170 4.439 1087387238 35.140 55.130 6 1
41686486600 -58.750 291.600 4.448 1087452065 23.620 -83.850 6 1
41690005900 -48.450 324.800 4.620 1087473658 40.210 -144.290 6 1
41690093600 -24.910 325.700 4.044 1087474535 48.040 -176.710 6 1
41691324900 -63.210 128.500 8.143 1087486848 43.910 -57.220 6 1
41691686901 -9.220 110.900 5.048 1087490468 34.000 44.750 6 1
41694937800 10.910 224.600 5.074 1087522977 46.290 87.930 6 1
41695601800 5.560 217.500 4.167 1087529617 51.470 134.250 6 1
41696201900 -49.750 220.200 9.632 1087535618 42.300 -142.400 6 1
41696211600 15.330 244.300 5.108 1087535715 59.070 126.540 6 1
41708418500 -3.940 46.760 12.17 1087644184 46.740 33.730 6 1
41712794000 -67.270 167.100 8.563 1087674339 36.680 -70.130 6 1
41713558201 -16.570 147.200 8.118 1087681981 26.070 139.130 6 1
41715367300 -10.600 200.400 4.813 1087700072 45.850 158.050 6 1
41715719200 -39.260 206.200 4.589 1087703591 40.530 -158.610 5 1
41720082301 -39.220 352.200 4.138 1087733622 24.680 -161.660 6 1
41722020200 -11.670 44.220 4.115 1087753001 58.780 171.980 6 1
41723478200 -83.840 95.570 24.55 1087767581 52.730 -97.140 5 1
41730644500 -0.200 96.060 5.702 1087825644 57.240 27.060 6 1
41735421000 -48.390 301.900 6.970 1087873409 41.770 -35.630 6 1
41736189500 -41.790 323.600 7.668 1087881094 34.910 -24.040 6 1
41738402900 -19.270 39.410 4.473 1087903228 29.320 26.090 5 2
41742264200 -60.710 64.120 17.61 1087928241 41.350 -125.680 6 1
41743680400 -26.690 191.500 5.143 1087942403 16.250 27.760 6 1
41745178400 -31.320 256.300 5.589 1087957383 15.800 9.920 6 1
41745655900 14.310 255.000 5.267 1087962158 49.740 93.750 5 1
41747744800 -36.040 356.300 5.676 1087983047 8.980 -7.620 6 1
41750529700 -30.510 0.030 4.167 1087997296 37.460 -174.230 6 1
41751769500 -2.590 132.500 4.456 1088009694 46.720 36.320 5 1
41752419300 -53.950 74.570 9.413 1088016192 38.650 -135.490 6 1
41753094700 -1.410 177.300 9.328 1088022946 41.280 49.680 6 1
41753550700 0.390 178.000 4.847 1088027506 36.410 78.180 6 1
41754288100 -1.330 233.500 4.955 1088034880 44.980 42.160 6 1
41756916800 -42.040 238.100 5.898 1088061167 56.120 -149.150 6 1
41757170800 -8.440 264.500 5.846 1088063707 58.990 167.510 6 1
41758292400 -10.160 26.520 4.576 1088074923 29.860 53.670 6 1
41764211800 -15.630 235.900 11.02 1088120517 37.900 22.090 6 1
41765431900 -35.050 186.700 4.897 1088132718 51.330 -160.550 5 2
41766168500 -57.280 214.800 7.421 1088140084 48.540 -131.510 5 2
41766490900 -16.530 359.000 4.388 1088143308 59.700 0.670 6 1
41771117300 -63.800 357.300 33.78 1088175972 51.670 -122.620 6 1
41773132400 -8.420 189.100 8.408 1088196123 40.790 33.270 6 1
41776083200 -9.040 324.800 5.752 1088225631 49.500 20.810 6 1
41778502201 -37.670 332.700 8.568 1088249821 37.530 -162.230 6 1
41780004300 -45.810 329.700 5.216 1088251242 42.990 -148.080 6 1
41780343500 -31.250 342.300 5.210 1088254634 47.710 -167.680 6 1
41783231400 -72.180 213.500 4.263 1088283513 45.350 -69.940 5 2
41784120700 -43.310 154.700 4.352 1088292406 33.830 -153.020 6 1
41790002000 -1.310 46.400 4.426 1088337619 38.800 57.350 6 1
41790126900 21.540 50.440 7.322 1088338868 59.660 69.940 5 1
41794520800 -23.560 202.900 10.96 1088382807 16.160 136.060 6 1
41795687000 0.840 231.500 13.02 1088394469 47.360 137.430 5 1
41801375000 -1.800 88.590 4.395 1088437749 33.680 83.630 6 1
41801581200 8.980 82.780 4.407 1088439811 45.500 105.160 6 1
41802018200 -51.280 33.030 5.247 1088444181 56.470 -137.250 5 1
41803465500 -30.690 110.800 5.632 1088458654 51.060 -166.590 6 1
41806323700 -50.020 238.300 4.175 1088487236 40.970 -142.020 6 1
41807571300 -58.460 27.800 5.630 1088499712 36.890 -52.620 5 1
41808414900 8.840 5.900 5.285 1088508148 45.990 108.470 5 1
41810422500 -21.580 84.640 24.53 1088514624 36.190 12.040 6 1
41810522500 -41.190 57.190 11.19 1088515624 7.860 -49.990 6 1
41811326800 -11.570 126.800 4.461 1088523667 45.380 20.840 6 1
41811690200 -16.470 89.560 4.416 1088527301 20.680 116.880 6 1
41814871900 4.100 245.300 11.15 1088559118 41.440 70.000 6 1
41817378100 17.760 351.500 5.954 1088584180 55.010 72.790 5 1
41820588400 -39.190 113.000 8.836 1088602683 46.130 -22.990 6 1
41820592800 16.020 78.380 4.199 1088602727 56.240 61.860 5 1
41823250400 16.950 139.500 9.305 1088629303 57.690 119.570 6 1
41824461800 -34.550 253.800 9.892 1088641417 30.750 -9.510 6 1
41828469300 -3.080 8.360 4.024 1088681492 35.210 116.660 6 1
41833514300 -27.320 140.100 4.055 1088718342 32.520 176.180 6 1
41835560601 -30.590 304.000 9.264 1088738805 34.520 -4.070 6 1
41837022800 -22.040 300.500 7.137 1088753427 24.390 153.390 6 1
41837196900 14.430 349.300 5.340 1088755168 52.750 67.740 5 1
41837484800 -49.840 318.900 5.944 1088758047 22.960 -133.150 6 1
41838402200 -7.300 336.500 4.842 1088767221 50.000 156.800 6 1
41841462700 -32.000 58.330 6.920 1088784226 28.460 -176.700 5 2
41842761600 -2.950 161.300 14.84 1088797215 35.120 64.550 6 1
41844604200 -13.890 263.900 7.787 1088815641 41.900 20.570 5 1
41848055300 -25.190 73.610 4.116 1088850152 56.550 -8.880 6 1
41854710000 -4.840 280.400 15.24 1088903099 56.020 20.790 6 1
41854912100 -24.140 234.300 5.334 1088905120 11.560 105.320 5 2
41862247900 21.870 125.700 8.408 1088964878 57.180 92.010 6 1
41873579000 -9.490 226.800 13.97 1089064589 46.760 23.020 6 1
41877176600 -48.050 8.190 5.821 1089100565 27.940 -37.540 6 1
41877328300 -28.810 281.900 4.189 1089102082 49.540 -170.130 6 1
41880441800 -53.640 117.700 10.99 1089119617 47.140 -43.480 6 1
41884765300 -32.380 214.400 5.175 1089162852 16.980 175.840 5 2
41888037000 -63.460 45.290 5.215 1089195569 34.810 -64.150 5 1
41891191200 0.020 65.440 7.023 1089213511 40.370 123.170 6 1
41891657400 0.060 98.150 26.57 1089218173 36.140 102.860 6 1
41891718800 0.940 69.220 6.488 1089218787 51.360 143.710 6 1
41892637900 -23.900 164.100 4.355 1089227978 19.040 32.510 6 1
41893612800 0.560 224.200 4.212 1089237727 49.690 38.220 6 1
41894689500 -27.710 293.200 24.71 1089248494 51.520 -9.440 6 1
41896867400 12.860 356.900 14.09 1089270273 57.660 50.520 6 1
41902557300 -28.060 161.700 5.709 1089313572 16.530 21.430 6 1
41903250200 -28.380 230.200 5.413 1089320501 48.240 -8.460 6 1
41906968900 -61.950 296.800 5.009 1089357688 33.120 -116.940 6 1
41913997600 11.510 202.400 10.43 1089414375 47.080 94.120 6 1
41914263600 -27.500 282.400 4.071 1089417035 55.650 -11.570 6 1
41914586600 -18.880 231.900 4.817 1089420265 16.590 84.210 5 1
41914977200 -34.280 292.400 4.682 1089424171 37.340 -11.990 6 1
41917031600 -16.310 348.000 4.695 1089444715 23.680 49.370 5 1
41917088300 -80.890 347.700 7.109 1089445282 45.800 -87.110 6 1
41917165600 -21.520 295.500 14.63 1089446055 39.290 170.990 6 1
41920035000 -38.180 63.750 24.41 1089461149 18.480 -15.380 6 1
41921181700 -44.380 49.100 9.535 1089472616 31.460 -151.130 6 1
41922328300 16.370 166.300 7.599 1089484082 58.830 56.420 6 1
41922824000 -12.370 170.300 4.639 1089489039 25.920 59.850 6 1
41924549800 -20.190 249.300 7.357 1089506297 23.040 35.690 5 2
41927278600 -28.570 25.130 4.149 1089533585 35.690 -0.800 6 1
41927689900 -38.120 307.100 5.044 1089537698 42.370 -159.810 6 1
41928155800 -29.370 6.410 4.812 1089542357 13.070 156.830 6 1
41930506200 -34.380 70.200 22.51 1089552261 7.290 5.880 6 1
41932496300 -37.650 194.700 4.484 1089572162 39.710 -18.470 6 1
41933262100 -15.060 155.600 31.94 1089579820 27.770 138.420 6 1
41935523800 -36.920 210.800 7.942 1089602437 47.990 -159.450 6 1
41935981800 -43.890 319.000 8.194 1089607017 23.490 -29.750 6 1
41937278800 -67.360 275.900 5.476 1089619987 49.550 -118.150 6 1
41938197200 -73.710 61.920 4.203 1089629171 42.830 -74.860 6 1
41941127000 -59.940 111.700 4.749 1089644869 28.770 -65.750 5 1
41941142800 -49.950 122.300 5.419 1089645027 28.000 -41.420 5 1
41942570900 -80.880 171.900 7.046 1089659308 46.320 -84.950 6 1
41944980400 2.920 268.700 4.145 1089683403 42.360 60.790 6 1
41945044700 -19.650 185.700 5.175 1089684046 59.860 -176.240 6 1
41955276200 -64.040 220.900 6.520 1089772761 38.200 -118.290 6 1
41955635500 -0.660 284.700 12.93 1089776354 35.310 78.200 6 1
41965477000 -30.620 252.300 5.790 1089861169 17.360 170.080 5 1
41966620100 -4.610 295.600 9.283 1089872600 38.230 131.850 6 1
41967152500 17.560 11.100 4.505 1089877924 59.580 57.800 5 2
41968155800 15.960 16.010 4.799 1089887957 52.000 99.910 6 1
41968332500 -63.140 98.600 4.949 1089889724 48.660 -56.380 6 1
41972638900 16.910 125.300 8.037 1089919188 59.200 123.050 6 1
41974481800 -12.460 215.600 4.703 1089937617 27.030 126.370 5 1
41975555800 -35.330 310.100 5.400 1089948357 27.440 -9.720 5 2
41978456800 -35.480 341.300 9.602 1089977367 45.330 -162.640 5 2
41978598700 -4.900 17.770 7.265 1089978786 38.660 134.090 6 1
41983983600 -9.820 187.500 5.032 1090019035 33.750 136.640 6 1
41984359100 -47.660 195.800 4.564 1090022790 26.430 -142.460 6 1
41984840800 -39.160 286.100 10.91 1090027607 30.760 -18.740 5 1
41986809400 -45.850 250.100 4.001 1090047293 58.810 -143.120 6 1
41992102400 -4.490 137.200 7.410 1090086623 31.030 84.080 6 1
41993241100 -56.180 136.500 5.251 1090098010 36.890 -131.220 6 1
41993724800 -32.540 267.900 4.399 1090102847 53.660 -17.170 6 1
42015628500 -35.940 257.800 6.527 1090294684 20.870 -170.710 6 1
42015910100 -27.980 327.000 24.70 1090297500 27.870 6.190 6 1
42016537000 -12.140 297.000 4.034 1090303769 31.930 139.520 6 1
42017757800 8.270 355.100 4.558 1090315977 46.700 113.920 5 1
42020368300 -78.450 109.400 8.224 1090328482 46.860 -78.770 6 1
42042276700 -48.320 195.000 6.723 1090520366 37.630 -35.340 6 1
42043024100 -15.660 232.100 4.191 1090527840 52.170 7.630 5 1
42043154300 -50.320 200.000 5.189 1090529142 19.310 -55.500 6 1
42043375300 13.490 223.400 15.39 1090531352 56.960 53.310 5 1
42043707900 -71.210 285.500 12.03 1090534678 53.360 -66.640 6 1
42052253600 -14.370 106.800 4.855 1090606535 41.270 159.610 5 1
42061097200 -1.540 147.200 4.153 1090681371 55.950 26.110 6 1
42061383000 12.990 101.400 5.877 1090684229 49.200 102.480 6 1
42062103700 -10.150 84.790 4.847 1090691436 56.730 168.100 6 1
42063843600 -67.630 138.700 4.574 1090708835 51.990 -117.810 5 1
42066124500 -18.130 351.400 14.46 1090731644 41.210 13.540 6 1
42066303000 -44.580 237.000 4.970 1090733429 59.160 -144.580 6 1
42073055600 -64.920 145.600 6.248 1090787355 36.550 -114.790 6 1
42073613900 8.500 231.100 4.102 1090792938 50.200 55.850 6 1
42076804300 -44.890 348.300 4.556 1090824842 12.120 -54.240 6 1
42080852300 -8.680 132.700 6.093 1090851722 46.680 24.720 5 2
42082498500 -39.950 144.200 5.397 1090868184 12.910 -154.820 6 1
42082749800 -19.680 130.100 33.53 1090870697 38.470 166.870 6 1
42083897500 -79.810 120.200 9.092 1090882174 56.690 -102.100 5 1
42084197200 -44.970 275.000 6.832 1090885171 34.830 -29.700 6 1
42085133100 -55.510 356.000 22.43 1090894530 59.590 -48.970 6 1
42087396600 -43.870 328.600 4.137 1090917165 28.370 -151.710 6 1
42092775900 -56.930 168.800 6.684 1090957358 21.650 -94.600 5 1
42093195800 -64.080 236.100 4.831 1090961557 39.990 -60.330 6 1
42094631000 11.650 255.100 4.155 1090975909 47.400 82.800 6 1
42096690100 -50.880 48.940 4.011 1090996500 53.330 -41.090 6 1
42100442000 -53.890 155.700 5.071 1091020419 56.490 -45.880 5 2
42103030800 -28.750 182.600 4.103 1091046307 6.620 97.970 6 1
42103837500 -26.220 182.800 7.617 1091054374 31.100 172.720 5 2
42104591800 -9.000 224.700 4.239 1091061917 34.400 136.010 6 1
42104650000 -26.530 222.200 6.385 1091062499 26.530 168.710 6 1
42104782100 -59.190 228.200 5.300 1091063820 30.270 -119.250 6 1
42106376800 -53.430 22.340 7.106 1091079767 44.280 -42.990 5 2
42110146600 -0.080 113.800 12.40 1091103865 57.930 26.240 5 1
42112881500 -36.910 204.300 9.707 1091131214 20.770 -11.760 6 1
42112927800 -28.060 136.000 12.18 1091131677 38.020 -178.250 5 1
42114930900 -0.780 248.200 14.21 1091151708 37.750 116.760 5 2
42115885700 -12.710 258.700 4.294 1091161256 46.710 162.550 5 1
42118575100 -82.080 330.500 5.414 1091188150 54.380 -99.620 6 1
42121040900 -6.930 158.600 17.48 1091199208 58.510 15.140 5 2
42121596100 -39.330 113.600 4.655 1091204760 10.530 -154.090 6 1
42122532800 -43.740 214.300 7.605 1091214127 38.430 -27.990 6 1
42124521200 -19.230 268.000 13.16 1091234011 23.890 37.180 6 1
42125952400 -18.350 317.600 11.10 1091248323 19.120 60.350 5 2
42126324600 -10.020 265.800 5.146 1091252045 57.820 168.810 6 1
42127145300 -77.490 81.150 8.970 1091260252 54.170 -74.570 5 1
42127878600 -44.710 4.480 4.255 1091267585 20.440 -145.340 6 1
42127908300 -5.940 34.370 4.271 1091267882 29.770 80.280 6 1
42131954500 -12.660 119.900 5.707 1091294744 30.150 136.550 6 1
42132026200 -27.230 111.100 6.447 1091295461 29.660 173.450 6 1
42132363400 -27.520 203.000 4.304 1091298833 38.090 -0.790 6 1
42133941300 -62.550 172.600 7.065 1091314612 41.850 -123.050 6 1
42138112500 -29.550 56.730 4.177 1091356324 16.000 16.810 5 2
42138368200 -48.480 74.620 6.279 1091358881 22.490 -43.510 5 2
42140826000 13.650 75.530 6.728 1091369859 52.670 114.900 6 1
42145656700 -44.470 354.100 6.249 1091418166 43.340 -29.990 5 1
42146274500 -24.640 287.900 4.123 1091424344 32.180 170.540 5 2
42146567500 -7.930 9.160 15.22 1091427274 41.190 33.720 6 1
42148427100 -58.160 332.200 4.673 1091445870 56.080 -128.840 6 1
42148563200 -46.300 20.080 4.041 1091447231 31.040 -147.380 6 1
42154167700 -42.460 299.200 16.23 1091489676 48.330 -28.490 6 1
42154989200 -9.100 287.600 15.90 1091497891 30.490 55.370 6 1
42156592900 -20.130 340.200 6.342 1091513928 15.490 80.300 6 1
42163964400 -18.620 260.900 4.702 1091574043 33.050 21.910 6 1
42165174500 -43.960 249.900 6.734 1091586144 24.070 -149.880 6 1
42170163300 -40.440 84.500 7.822 1091622432 11.910 -28.650 5 1
42173313200 -27.040 181.800 4.420 1091653931 19.460 160.290 6 1
42173587100 -33.070 286.000 7.201 1091656670 58.330 -20.260 5 1
