# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
9.6091 	 2.3513E-11 	  
9.6235 	 2.3261E-11 	  
9.6380 	 2.2992E-11 	  
9.6524 	 2.2708E-11 	  
9.6668 	 2.2408E-11 	  
9.6813 	 2.2094E-11 	  
9.6957 	 2.1766E-11 	  
9.7101 	 2.1425E-11 	  
9.7245 	 2.1072E-11 	  
9.7390 	 2.0709E-11 	  
9.7534 	 2.0336E-11 	  
9.7678 	 1.9954E-11 	  
9.7823 	 1.9565E-11 	  
9.7967 	 1.9170E-11 	  
9.8111 	 1.8769E-11 	  
9.8256 	 1.8364E-11 	  
9.8400 	 1.7955E-11 	  
9.8544 	 1.7544E-11 	  
9.8688 	 1.7131E-11 	  
9.8833 	 1.6718E-11 	  
9.8977 	 1.6306E-11 	  
9.9121 	 1.5895E-11 	  
9.9266 	 1.5487E-11 	  
9.9410 	 1.5083E-11 	  
9.9554 	 1.4684E-11 	  
9.9698 	 1.4290E-11 	  
9.9843 	 1.3902E-11 	  
9.9987 	 1.3520E-11 	  
10.0131 	 1.3143E-11 	  
10.0276 	 1.2773E-11 	  
10.0420 	 1.2409E-11 	  
10.0564 	 1.2051E-11 	  
10.0708 	 1.1699E-11 	  
10.0853 	 1.1354E-11 	  
10.0997 	 1.1016E-11 	  
10.1141 	 1.0684E-11 	  
10.1286 	 1.0359E-11 	  
10.1430 	 1.0042E-11 	  
10.1574 	 9.7315E-12 	  
10.1718 	 9.4285E-12 	  
10.1863 	 9.1330E-12 	  
10.2007 	 8.8450E-12 	  
10.2151 	 8.5648E-12 	  
10.2296 	 8.2924E-12 	  
10.2440 	 8.0280E-12 	  
10.2584 	 7.7717E-12 	  
10.2728 	 7.5235E-12 	  
10.2873 	 7.2831E-12 	  
10.3017 	 7.0505E-12 	  
10.3161 	 6.8253E-12 	  
10.3306 	 6.6074E-12 	  
10.3450 	 6.3967E-12 	  
10.3594 	 6.1928E-12 	  
10.3738 	 5.9958E-12 	  
10.3883 	 5.8052E-12 	  
10.4027 	 5.6210E-12 	  
10.4171 	 5.4430E-12 	  
10.4316 	 5.2710E-12 	  
10.4460 	 5.1048E-12 	  
10.4604 	 4.9441E-12 	  
10.4748 	 4.7889E-12 	  
10.4893 	 4.6389E-12 	  
10.5037 	 4.4939E-12 	  
10.5181 	 4.3538E-12 	  
10.5326 	 4.2184E-12 	  
10.5470 	 4.0874E-12 	  
10.5614 	 3.9607E-12 	  
10.5759 	 3.8381E-12 	  
10.5903 	 3.7193E-12 	  
10.6047 	 3.6043E-12 	  
10.6191 	 3.4928E-12 	  
10.6336 	 3.3847E-12 	  
10.6480 	 3.2797E-12 	  
10.6624 	 3.1776E-12 	  
10.6769 	 3.0783E-12 	  
10.6913 	 2.9816E-12 	  
10.7057 	 2.8873E-12 	  
10.7201 	 2.7951E-12 	  
10.7346 	 2.7050E-12 	  
10.7490 	 2.6167E-12 	  
10.7634 	 2.5300E-12 	  
10.7779 	 2.4448E-12 	  
10.7923 	 2.3608E-12 	  
10.8067 	 2.2779E-12 	  
10.8211 	 2.1959E-12 	  
10.8356 	 2.1145E-12 	  
10.8500 	 2.0337E-12 	  
