#i	X	Y	Z
0	-8.645	0.966	-0.652
0	-8.645	0.971	-0.655
0	-8.645	0.975	-0.657
0	-8.646	0.979	-0.659
0	-8.646	0.984	-0.661
0	-8.647	0.990	-0.665
0	-8.647	0.995	-0.667
0	-8.648	1.001	-0.670
0	-8.648	1.007	-0.674
0	-8.648	1.014	-0.677
0	-8.647	1.019	-0.680
0	-8.646	1.026	-0.683
0	-8.645	1.032	-0.686
0	-8.643	1.037	-0.688
0	-8.640	1.044	-0.690
0	-8.637	1.050	-0.691
0	-8.634	1.057	-0.691
0	-8.633	1.063	-0.691
0	-8.631	1.069	-0.690
0	-8.631	1.075	-0.689
0	-8.631	1.080	-0.687
0	-8.631	1.084	-0.685
0	-8.632	1.088	-0.682
0	-8.633	1.092	-0.679
0	-8.635	1.095	-0.676
0	-8.637	1.099	-0.671
0	-8.641	1.103	-0.667
0	-8.644	1.106	-0.663
0	-8.648	1.109	-0.660
0	-8.653	1.112	-0.656
0	-8.658	1.115	-0.653
0	-8.662	1.117	-0.650
0	-8.667	1.120	-0.647
0	-8.674	1.122	-0.645
0	-8.680	1.125	-0.643
0	-8.686	1.127	-0.641
0	-8.694	1.130	-0.639
0	-8.700	1.133	-0.638
0	-8.705	1.137	-0.638
0	-8.710	1.140	-0.637
0	-8.715	1.144	-0.638
0	-8.719	1.149	-0.639
0	-8.723	1.153	-0.639
0	-8.729	1.158	-0.641
0	-8.734	1.163	-0.643
0	-8.737	1.166	-0.645
0	-8.741	1.170	-0.648
0	-8.744	1.173	-0.651
0	-8.747	1.177	-0.656
0	-8.749	1.180	-0.662
0	-8.750	1.183	-0.667
0	-8.751	1.185	-0.674
0	-8.751	1.186	-0.679
0	-8.751	1.188	-0.686
0	-8.751	1.190	-0.691
0	-8.751	1.191	-0.698
0	-8.750	1.193	-0.703
0	-8.750	1.195	-0.712
0	-8.750	1.196	-0.718
0	-8.751	1.197	-0.723
0	-8.752	1.198	-0.729
0	-8.753	1.199	-0.736
0	-8.755	1.199	-0.743
0	-8.757	1.200	-0.750
0	-8.760	1.199	-0.757
0	-8.763	1.199	-0.763
0	-8.766	1.198	-0.767
0	-8.769	1.197	-0.771
0	-8.773	1.196	-0.776
0	-8.776	1.196	-0.780
0	-8.781	1.195	-0.784
0	-8.786	1.194	-0.792
0	-8.790	1.193	-0.797
0	-8.791	1.193	-0.799
0	-8.791	1.193	-0.800
0	-8.791	1.193	-0.800
0	-8.792	1.193	-0.801
0	-8.792	1.192	-0.802
0	-8.793	1.192	-0.805
0	-8.798	1.190	-0.814
0	-8.802	1.188	-0.818
0	-8.806	1.187	-0.822
0	-8.811	1.184	-0.826
0	-8.816	1.182	-0.829
0	-8.822	1.179	-0.831
0	-8.828	1.177	-0.833
0	-8.835	1.175	-0.835
0	-8.842	1.173	-0.836
0	-8.848	1.172	-0.837
0	-8.853	1.171	-0.838
0	-8.859	1.170	-0.839
0	-8.866	1.169	-0.839
0	-8.872	1.168	-0.839
0	-8.878	1.167	-0.839
0	-8.884	1.166	-0.838
0	-8.889	1.166	-0.837
0	-8.896	1.166	-0.835
0	-8.903	1.165	-0.833
0	-8.910	1.164	-0.830
0	-8.916	1.163	-0.827
0	-8.921	1.163	-0.824
0	-8.926	1.162	-0.820
0	-8.931	1.162	-0.814
0	-8.934	1.161	-0.808
0	-8.936	1.160	-0.802
0	-8.937	1.159	-0.800
0	-8.937	1.159	-0.800
0	-8.937	1.159	-0.799
0	-8.937	1.159	-0.798
0	-8.938	1.159	-0.793
0	-8.939	1.159	-0.789
0	-8.940	1.159	-0.784
0	-8.943	1.159	-0.777
0	-8.946	1.160	-0.771
0	-8.950	1.161	-0.765
0	-8.952	1.161	-0.761
0	-8.955	1.162	-0.757
0	-8.958	1.163	-0.753
0	-8.961	1.164	-0.749
0	-8.964	1.165	-0.745
0	-8.966	1.166	-0.741
0	-8.969	1.168	-0.736
0	-8.972	1.169	-0.732
0	-8.975	1.170	-0.726
0	-8.979	1.171	-0.721
0	-8.981	1.171	-0.717
0	-8.983	1.170	-0.712
0	-8.986	1.170	-0.708
0	-8.988	1.169	-0.704
0	-8.991	1.168	-0.699
0	-8.994	1.167	-0.694
0	-8.997	1.165	-0.688
0	-9.000	1.163	-0.683
0	-9.003	1.160	-0.678
0	-9.005	1.158	-0.674
0	-9.008	1.154	-0.670
0	-9.012	1.151	-0.666
0	-9.016	1.145	-0.662
0	-9.019	1.141	-0.659
0	-9.023	1.137	-0.657
0	-9.027	1.133	-0.655
0	-9.031	1.129	-0.654
0	-9.035	1.126	-0.653
0	-9.039	1.122	-0.651
0	-9.045	1.119	-0.649
0	-9.050	1.117	-0.648
0	-9.055	1.115	-0.645
0	-9.062	1.113	-0.642
0	-9.067	1.112	-0.639
0	-9.074	1.111	-0.637
0	-9.083	1.110	-0.633
0	-9.087	1.110	-0.631
0	-9.091	1.109	-0.630
0	-9.095	1.109	-0.629
0	-9.099	1.108	-0.629
0	-9.100	1.108	-0.628
0	-9.101	1.108	-0.628
0	-9.102	1.107	-0.628
0	-9.104	1.107	-0.627
0	-9.109	1.105	-0.626
0	-9.114	1.102	-0.624
0	-9.115	1.101	-0.624
0	-9.116	1.100	-0.624
0	-9.117	1.099	-0.623
0	-9.118	1.098	-0.623
0	-9.121	1.097	-0.622
0	-9.125	1.093	-0.621
0	-9.132	1.087	-0.621
0	-9.138	1.083	-0.621
0	-9.144	1.078	-0.621
0	-9.150	1.072	-0.622
0	-9.156	1.067	-0.623
0	-9.162	1.063	-0.623
0	-9.168	1.059	-0.624
0	-9.173	1.056	-0.624
0	-9.178	1.055	-0.624
0	-9.183	1.053	-0.624
0	-9.189	1.051	-0.623
0	-9.195	1.050	-0.622
0	-9.201	1.049	-0.621
0	-9.207	1.049	-0.621
0	-9.213	1.050	-0.620
0	-9.219	1.050	-0.619
0	-9.226	1.052	-0.617
0	-9.232	1.053	-0.615
0	-9.240	1.056	-0.611
0	-9.246	1.059	-0.606
0	-9.251	1.061	-0.603
0	-9.253	1.062	-0.602
0	-9.254	1.062	-0.601
0	-9.255	1.063	-0.600
0	-9.256	1.063	-0.599
0	-9.256	1.063	-0.599
0	-9.260	1.065	-0.595
0	-9.262	1.066	-0.591
0	-9.265	1.068	-0.586
0	-9.266	1.069	-0.580
0	-9.267	1.070	-0.572
0	-9.268	1.071	-0.565
0	-9.268	1.071	-0.558
0	-9.268	1.071	-0.551
0	-9.268	1.070	-0.545
0	-9.268	1.069	-0.538
0	-9.268	1.069	-0.533
0	-9.268	1.067	-0.524
0	-9.268	1.066	-0.518
0	-9.267	1.065	-0.512
0	-9.266	1.064	-0.506
0	-9.264	1.062	-0.499
0	-9.262	1.061	-0.493
0	-9.260	1.060	-0.487
0	-9.258	1.059	-0.481
0	-9.256	1.058	-0.475
0	-9.253	1.057	-0.469
0	-9.250	1.055	-0.465
0	-9.247	1.054	-0.460
0	-9.244	1.053	-0.456
0	-9.239	1.052	-0.450
0	-9.235	1.051	-0.446
0	-9.230	1.050	-0.443
0	-9.225	1.049	-0.440
0	-9.222	1.049	-0.438
0	-9.218	1.049	-0.437
0	-9.214	1.049	-0.436
0	-9.208	1.049	-0.435
0	-9.202	1.049	-0.435
0	-9.200	1.049	-0.435
0	-9.200	1.049	-0.435
0	-9.199	1.049	-0.435
0	-9.198	1.050	-0.436
0	-9.196	1.050	-0.436
0	-9.189	1.051	-0.436
0	-9.183	1.052	-0.435
0	-9.177	1.054	-0.433
0	-9.171	1.056	-0.431
0	-9.166	1.058	-0.429
0	-9.161	1.059	-0.426
0	-9.156	1.060	-0.422
0	-9.152	1.060	-0.419
0	-9.147	1.060	-0.414
0	-9.143	1.058	-0.410
0	-9.138	1.056	-0.407
0	-9.134	1.054	-0.403
0	-9.132	1.052	-0.402
0	-9.131	1.051	-0.401
0	-9.130	1.051	-0.400
0	-9.130	1.050	-0.400
0	-9.129	1.049	-0.399
0	-9.127	1.048	-0.398
0	-9.125	1.045	-0.397
0	-9.122	1.042	-0.396
0	-9.118	1.037	-0.396
0	-9.114	1.032	-0.398
0	-9.113	1.030	-0.399
0	-9.112	1.028	-0.400
0	-9.112	1.028	-0.400
0	-9.111	1.027	-0.401
0	-9.111	1.026	-0.401
0	-9.108	1.022	-0.404
0	-9.105	1.018	-0.407
0	-9.103	1.013	-0.411
0	-9.100	1.009	-0.415
0	-9.098	1.005	-0.419
0	-9.096	1.003	-0.423
0	-9.095	1.001	-0.427
0	-9.095	1.000	-0.428
0	-9.095	1.000	-0.428
0	-9.095	1.000	-0.429
0	-9.095	0.999	-0.430
0	-9.094	0.998	-0.433
0	-9.094	0.996	-0.439
0	-9.095	0.995	-0.446
0	-9.096	0.996	-0.452
0	-9.099	0.998	-0.458
0	-9.100	0.999	-0.461
0	-9.101	1.000	-0.462
0	-9.101	1.000	-0.462
0	-9.102	1.000	-0.463
0	-9.102	1.001	-0.464
0	-9.103	1.002	-0.465
0	-9.107	1.005	-0.469
0	-9.112	1.008	-0.473
0	-9.115	1.011	-0.476
0	-9.118	1.014	-0.479
0	-9.122	1.016	-0.481
0	-9.126	1.020	-0.485
0	-9.131	1.024	-0.489
0	-9.135	1.028	-0.493
0	-9.140	1.031	-0.498
0	-9.141	1.032	-0.499
0	-9.141	1.032	-0.500
0	-9.142	1.033	-0.501
0	-9.143	1.033	-0.501
0	-9.145	1.034	-0.504
0	-9.150	1.036	-0.508
0	-9.155	1.038	-0.511
0	-9.161	1.040	-0.513
0	-9.167	1.041	-0.515
0	-9.172	1.043	-0.516
0	-9.178	1.044	-0.518
0	-9.184	1.046	-0.519
0	-9.190	1.047	-0.520
0	-9.196	1.049	-0.520
0	-9.203	1.051	-0.520
0	-9.210	1.053	-0.519
0	-9.216	1.054	-0.518
0	-9.222	1.055	-0.517
0	-9.230	1.057	-0.515
0	-9.235	1.059	-0.514
0	-9.242	1.061	-0.513
0	-9.247	1.062	-0.512
0	-9.252	1.064	-0.511
0	-9.256	1.065	-0.509
0	-9.261	1.066	-0.507
0	-9.268	1.068	-0.505
0	-9.273	1.070	-0.502
0	-9.279	1.072	-0.498
0	-9.283	1.073	-0.494
0	-9.287	1.073	-0.490
0	-9.291	1.072	-0.484
0	-9.294	1.070	-0.477
0	-9.295	1.069	-0.472
0	-9.296	1.068	-0.467
0	-9.296	1.067	-0.462
0	-9.295	1.066	-0.457
0	-9.294	1.065	-0.450
0	-9.292	1.064	-0.444
0	-9.289	1.062	-0.438
0	-9.285	1.061	-0.433
0	-9.281	1.059	-0.430
0	-9.275	1.057	-0.427
0	-9.269	1.055	-0.426
0	-9.261	1.053	-0.426
0	-9.254	1.050	-0.428
0	-9.249	1.049	-0.431
0	-9.245	1.047	-0.434
0	-9.241	1.046	-0.438
0	-9.238	1.043	-0.442
0	-9.236	1.040	-0.447
0	-9.234	1.037	-0.451
0	-9.233	1.033	-0.455
0	-9.231	1.029	-0.459
0	-9.230	1.024	-0.463
0	-9.229	1.019	-0.467
0	-9.228	1.014	-0.470
0	-9.228	1.008	-0.473
0	-9.229	1.003	-0.476
0	-9.229	0.998	-0.478
0	-9.230	0.994	-0.479
0	-9.231	0.989	-0.481
0	-9.233	0.982	-0.483
0	-9.235	0.977	-0.484
0	-9.237	0.970	-0.485
0	-9.239	0.964	-0.487
0	-9.241	0.956	-0.489
0	-9.242	0.951	-0.490
0	-9.243	0.944	-0.491
0	-9.243	0.939	-0.492
0	-9.243	0.933	-0.492
0	-9.242	0.927	-0.493
0	-9.241	0.922	-0.493
0	-9.239	0.917	-0.493
0	-9.236	0.911	-0.494
0	-9.232	0.905	-0.494
0	-9.227	0.901	-0.495
0	-9.222	0.896	-0.495
0	-9.218	0.894	-0.496
0	-9.213	0.891	-0.497
0	-9.208	0.889	-0.498
0	-9.204	0.886	-0.499
0	-9.203	0.886	-0.500
0	-9.202	0.885	-0.500
0	-9.201	0.885	-0.501
0	-9.200	0.885	-0.501
0	-9.199	0.884	-0.501
0	-9.199	0.884	-0.502
0	-9.195	0.882	-0.504
0	-9.190	0.879	-0.508
0	-9.186	0.876	-0.514
0	-9.183	0.875	-0.519
0	-9.182	0.874	-0.526
0	-9.182	0.874	-0.531
0	-9.183	0.875	-0.535
0	-9.184	0.876	-0.540
0	-9.185	0.877	-0.544
0	-9.188	0.880	-0.549
0	-9.191	0.882	-0.553
0	-9.194	0.885	-0.556
0	-9.198	0.888	-0.559
0	-9.199	0.889	-0.560
0	-9.200	0.890	-0.560
0	-9.201	0.890	-0.561
0	-9.201	0.891	-0.561
0	-9.205	0.894	-0.563
0	-9.209	0.897	-0.566
0	-9.213	0.900	-0.569
0	-9.217	0.903	-0.572
0	-9.221	0.905	-0.575
0	-9.225	0.908	-0.579
0	-9.228	0.910	-0.583
0	-9.232	0.912	-0.587
0	-9.237	0.914	-0.591
0	-9.242	0.915	-0.596
0	-9.244	0.915	-0.598
0	-9.245	0.915	-0.599
0	-9.246	0.915	-0.600
0	-9.247	0.915	-0.601
0	-9.247	0.915	-0.601
0	-9.251	0.915	-0.604
0	-9.256	0.914	-0.607
0	-9.260	0.913	-0.609
0	-9.264	0.911	-0.612
0	-9.269	0.909	-0.614
0	-9.274	0.906	-0.617
0	-9.279	0.904	-0.619
0	-9.285	0.902	-0.621
0	-9.289	0.900	-0.623
0	-9.293	0.898	-0.624
0	-9.300	0.896	-0.626
0	-9.306	0.895	-0.626
0	-9.311	0.894	-0.627
0	-9.316	0.894	-0.627
0	-9.320	0.894	-0.626
0	-9.325	0.894	-0.626
0	-9.331	0.894	-0.623
0	-9.338	0.894	-0.620
0	-9.343	0.894	-0.615
0	-9.347	0.895	-0.609
0	-9.350	0.896	-0.602
0	-9.350	0.896	-0.601
0	-9.350	0.896	-0.600
0	-9.350	0.897	-0.599
0	-9.351	0.897	-0.598
0	-9.352	0.898	-0.594
0	-9.353	0.899	-0.589
0	-9.355	0.901	-0.585
0	-9.358	0.903	-0.580
0	-9.361	0.905	-0.575
0	-9.366	0.910	-0.568
0	-9.370	0.915	-0.563
0	-9.372	0.918	-0.561
0	-9.375	0.923	-0.558
0	-9.378	0.927	-0.556
0	-9.381	0.932	-0.554
0	-9.384	0.935	-0.552
0	-9.387	0.938	-0.551
0	-9.391	0.942	-0.549
0	-9.395	0.945	-0.547
0	-9.398	0.948	-0.546
0	-9.400	0.949	-0.545
0	-9.400	0.949	-0.545
0	-9.401	0.950	-0.544
0	-9.402	0.950	-0.544
0	-9.403	0.952	-0.543
0	-9.406	0.954	-0.541
0	-9.410	0.956	-0.537
0	-9.414	0.959	-0.532
0	-9.417	0.961	-0.528
0	-9.419	0.963	-0.522
0	-9.421	0.964	-0.518
0	-9.422	0.966	-0.513
0	-9.423	0.967	-0.509
0	-9.424	0.969	-0.502
0	-9.424	0.969	-0.501
0	-9.424	0.969	-0.500
0	-9.424	0.969	-0.499
0	-9.424	0.970	-0.498
0	-9.424	0.971	-0.493
0	-9.424	0.971	-0.488
0	-9.424	0.972	-0.484
0	-9.424	0.972	-0.478
0	-9.425	0.971	-0.474
0	-9.426	0.971	-0.468
0	-9.428	0.970	-0.463
0	-9.431	0.969	-0.456
0	-9.435	0.968	-0.450
0	-9.438	0.967	-0.446
0	-9.441	0.967	-0.441
0	-9.444	0.967	-0.436
0	-9.449	0.969	-0.430
0	-9.453	0.971	-0.426
0	-9.457	0.973	-0.422
0	-9.462	0.977	-0.418
0	-9.467	0.981	-0.417
0	-9.473	0.986	-0.416
0	-9.478	0.990	-0.415
0	-9.483	0.992	-0.415
0	-9.490	0.995	-0.415
0	-9.496	0.996	-0.415
0	-9.502	0.997	-0.414
0	-9.508	0.999	-0.414
0	-9.514	1.000	-0.413
0	-9.517	1.000	-0.413
0	-9.517	1.000	-0.413
0	-9.518	1.000	-0.413
0	-9.519	1.000	-0.413
0	-9.524	1.000	-0.412
0	-9.530	1.001	-0.410
0	-9.536	1.001	-0.408
0	-9.541	1.000	-0.405
0	-9.544	1.000	-0.404
0	-9.546	1.000	-0.402
0	-9.547	1.000	-0.402
0	-9.547	1.000	-0.401
0	-9.548	1.000	-0.401
0	-9.548	1.000	-0.401
0	-9.551	0.999	-0.399
0	-9.554	0.999	-0.398
0	-9.558	0.998	-0.398
0	-9.562	0.996	-0.398
0	-9.566	0.994	-0.399
0	-9.570	0.991	-0.402
0	-9.572	0.987	-0.406
0	-9.571	0.983	-0.410
0	-9.570	0.981	-0.412
0	-9.567	0.980	-0.414
0	-9.564	0.979	-0.417
0	-9.562	0.979	-0.419
0	-9.559	0.980	-0.422
0	-9.557	0.981	-0.424
0	-9.554	0.983	-0.426
0	-9.552	0.984	-0.428
0	-9.550	0.986	-0.430
0	-9.548	0.988	-0.433
0	-9.545	0.992	-0.438
0	-9.544	0.995	-0.440
0	-9.543	0.998	-0.442
0	-9.542	0.999	-0.443
0	-9.542	0.999	-0.443
0	-9.542	1.000	-0.443
0	-9.541	1.001	-0.444
0	-9.541	1.001	-0.444
0	-9.540	1.005	-0.446
0	-9.540	1.006	-0.446
0	-9.540	1.007	-0.446
0	-9.540	1.007	-0.446
0	-9.540	1.010	-0.448
0	-9.540	1.013	-0.449
0	-9.541	1.016	-0.449
0	-9.543	1.019	-0.450
0	-9.546	1.021	-0.449
0	-9.549	1.023	-0.446
0	-9.552	1.023	-0.443
0	-9.554	1.021	-0.439
0	-9.554	1.019	-0.437
0	-9.552	1.015	-0.434
0	-9.550	1.012	-0.432
0	-9.547	1.010	-0.432
0	-9.543	1.007	-0.432
0	-9.542	1.007	-0.433
0	-9.540	1.006	-0.434
0	-9.540	1.006	-0.434
0	-9.540	1.006	-0.434
0	-9.540	1.006	-0.434
0	-9.539	1.006	-0.435
0	-9.538	1.005	-0.436
0	-9.535	1.005	-0.439
0	-9.532	1.005	-0.444
0	-9.529	1.005	-0.449
0	-9.527	1.005	-0.456
0	-9.526	1.006	-0.462
0	-9.525	1.007	-0.467
0	-9.525	1.007	-0.473
0	-9.525	1.009	-0.480
0	-9.525	1.010	-0.486
0	-9.526	1.012	-0.492
0	-9.528	1.015	-0.498
0	-9.530	1.018	-0.502
0	-9.533	1.021	-0.506
0	-9.534	1.022	-0.507
0	-9.535	1.023	-0.508
0	-9.536	1.024	-0.509
0	-9.538	1.026	-0.510
0	-9.541	1.028	-0.511
0	-9.545	1.031	-0.510
0	-9.548	1.033	-0.508
0	-9.550	1.035	-0.505
0	-9.551	1.036	-0.500
0	-9.551	1.035	-0.494
0	-9.550	1.034	-0.490
0	-9.548	1.032	-0.487
0	-9.545	1.030	-0.483
0	-9.542	1.028	-0.480
0	-9.540	1.026	-0.478
0	-9.537	1.025	-0.476
0	-9.535	1.024	-0.474
0	-9.534	1.024	-0.474
0	-9.534	1.024	-0.473
0	-9.533	1.023	-0.473
0	-9.530	1.023	-0.471
0	-9.525	1.021	-0.467
0	-9.521	1.020	-0.465
0	-9.516	1.019	-0.462
0	-9.511	1.018	-0.459
0	-9.504	1.017	-0.456
0	-9.501	1.016	-0.455
0	-9.500	1.016	-0.454
0	-9.499	1.016	-0.454
0	-9.498	1.015	-0.454
0	-9.494	1.015	-0.452
0	-9.489	1.014	-0.449
0	-9.484	1.013	-0.446
0	-9.479	1.012	-0.443
0	-9.474	1.012	-0.438
0	-9.469	1.012	-0.434
0	-9.465	1.013	-0.430
0	-9.461	1.013	-0.426
0	-9.458	1.013	-0.422
0	-9.454	1.013	-0.418
0	-9.450	1.013	-0.412
0	-9.446	1.013	-0.406
0	-9.444	1.013	-0.401
0	-9.442	1.013	-0.392
0	-9.441	1.013	-0.384
0	-9.441	1.013	-0.376
0	-9.442	1.012	-0.369
0	-9.444	1.012	-0.362
0	-9.445	1.011	-0.356
0	-9.447	1.010	-0.350
0	-9.450	1.008	-0.343
0	-9.453	1.006	-0.337
0	-9.456	1.003	-0.330
0	-9.458	1.001	-0.324
0	-9.459	1.000	-0.322
0	-9.459	1.000	-0.322
0	-9.459	1.000	-0.321
0	-9.459	0.999	-0.320
0	-9.460	0.998	-0.316
0	-9.460	0.995	-0.311
0	-9.459	0.993	-0.305
0	-9.458	0.992	-0.302
0	-9.457	0.991	-0.300
0	-9.457	0.991	-0.300
0	-9.457	0.990	-0.299
0	-9.456	0.990	-0.298
0	-9.455	0.988	-0.295
0	-9.452	0.985	-0.289
0	-9.449	0.982	-0.282
0	-9.445	0.979	-0.276
0	-9.442	0.975	-0.270
0	-9.440	0.971	-0.264
0	-9.438	0.968	-0.259
0	-9.436	0.962	-0.253
0	-9.434	0.957	-0.248
0	-9.432	0.953	-0.245
0	-9.431	0.950	-0.241
0	-9.428	0.946	-0.237
0	-9.425	0.943	-0.233
0	-9.421	0.941	-0.228
0	-9.417	0.939	-0.225
0	-9.413	0.938	-0.221
0	-9.408	0.938	-0.219
0	-9.404	0.937	-0.217
0	-9.399	0.937	-0.215
0	-9.393	0.937	-0.214
0	-9.387	0.937	-0.213
0	-9.382	0.936	-0.213
0	-9.376	0.936	-0.213
0	-9.371	0.936	-0.214
0	-9.364	0.937	-0.214
0	-9.358	0.937	-0.216
0	-9.352	0.939	-0.217
0	-9.347	0.941	-0.219
0	-9.343	0.945	-0.220
0	-9.339	0.949	-0.222
0	-9.335	0.955	-0.223
0	-9.332	0.961	-0.223
0	-9.330	0.966	-0.223
0	-9.328	0.971	-0.222
0	-9.326	0.975	-0.222
0	-9.325	0.979	-0.220
0	-9.323	0.983	-0.218
0	-9.322	0.987	-0.216
0	-9.321	0.991	-0.214
0	-9.319	0.995	-0.212
0	-9.317	0.999	-0.208
0	-9.315	1.003	-0.205
0	-9.313	1.006	-0.202
0	-9.309	1.008	-0.197
0	-9.306	1.010	-0.192
0	-9.302	1.012	-0.188
0	-9.301	1.012	-0.186
0	-9.300	1.012	-0.186
0	-9.299	1.012	-0.185
0	-9.299	1.012	-0.184
0	-9.296	1.012	-0.180
0	-9.291	1.012	-0.175
0	-9.286	1.010	-0.171
0	-9.280	1.007	-0.167
0	-9.275	1.004	-0.164
0	-9.273	1.002	-0.163
0	-9.272	1.001	-0.162
0	-9.271	1.000	-0.162
0	-9.270	1.000	-0.162
0	-9.270	0.999	-0.162
0	-9.268	0.997	-0.161
0	-9.264	0.993	-0.160
0	-9.261	0.988	-0.159
0	-9.258	0.983	-0.158
0	-9.255	0.976	-0.158
0	-9.252	0.970	-0.157
0	-9.251	0.964	-0.156
0	-9.250	0.957	-0.156
0	-9.249	0.951	-0.155
0	-9.249	0.946	-0.154
0	-9.248	0.939	-0.153
0	-9.248	0.934	-0.152
0	-9.248	0.929	-0.152
0	-9.248	0.923	-0.151
0	-9.247	0.918	-0.151
0	-9.247	0.912	-0.152
0	-9.247	0.907	-0.152
0	-9.246	0.901	-0.153
0	-9.246	0.900	-0.154
0	-9.246	0.898	-0.154
0	-9.245	0.897	-0.155
0	-9.245	0.893	-0.155
0	-9.243	0.889	-0.157
0	-9.242	0.885	-0.159
0	-9.241	0.881	-0.161
0	-9.240	0.877	-0.164
0	-9.240	0.873	-0.168
0	-9.240	0.870	-0.171
0	-9.240	0.867	-0.175
0	-9.241	0.864	-0.179
0	-9.242	0.862	-0.183
0	-9.244	0.860	-0.187
0	-9.247	0.857	-0.192
0	-9.250	0.855	-0.196
0	-9.254	0.854	-0.200
0	-9.259	0.852	-0.204
0	-9.263	0.851	-0.207
0	-9.269	0.851	-0.210
0	-9.274	0.850	-0.212
0	-9.280	0.848	-0.215
0	-9.285	0.845	-0.218
0	-9.291	0.842	-0.221
0	-9.296	0.839	-0.224
0	-9.299	0.836	-0.225
0	-9.300	0.835	-0.225
0	-9.301	0.834	-0.226
0	-9.303	0.833	-0.227
0	-9.305	0.830	-0.228
0	-9.309	0.826	-0.229
0	-9.313	0.821	-0.230
0	-9.317	0.815	-0.231
0	-9.321	0.810	-0.230
0	-9.323	0.805	-0.229
0	-9.325	0.801	-0.229
0	-9.325	0.800	-0.228
0	-9.326	0.797	-0.228
0	-9.327	0.795	-0.227
0	-9.327	0.790	-0.226
0	-9.328	0.785	-0.225
0	-9.327	0.778	-0.224
0	-9.326	0.772	-0.223
0	-9.323	0.766	-0.222
0	-9.321	0.761	-0.222
0	-9.319	0.757	-0.222
0	-9.317	0.753	-0.223
0	-9.315	0.749	-0.225
0	-9.314	0.744	-0.226
0	-9.312	0.740	-0.229
0	-9.310	0.737	-0.231
0	-9.308	0.733	-0.235
0	-9.306	0.728	-0.239
0	-9.305	0.724	-0.243
0	-9.304	0.721	-0.247
0	-9.304	0.718	-0.251
0	-9.304	0.714	-0.256
0	-9.305	0.711	-0.261
0	-9.307	0.708	-0.266
0	-9.310	0.705	-0.270
0	-9.313	0.703	-0.274
0	-9.315	0.700	-0.278
0	-9.316	0.699	-0.279
0	-9.317	0.699	-0.280
0	-9.319	0.695	-0.285
0	-9.321	0.691	-0.290
0	-9.323	0.689	-0.294
0	-9.323	0.688	-0.297
0	-9.324	0.687	-0.299
0	-9.324	0.686	-0.300
0	-9.324	0.686	-0.301
0	-9.324	0.686	-0.302
0	-9.324	0.684	-0.307
0	-9.325	0.682	-0.313
0	-9.325	0.682	-0.319
0	-9.326	0.682	-0.326
0	-9.327	0.683	-0.332
0	-9.328	0.685	-0.338
0	-9.330	0.687	-0.343
0	-9.331	0.691	-0.348
0	-9.333	0.695	-0.352
0	-9.336	0.699	-0.354
0	-9.336	0.700	-0.354
0	-9.337	0.701	-0.355
0	-9.337	0.702	-0.355
0	-9.340	0.706	-0.357
0	-9.342	0.711	-0.360
0	-9.344	0.715	-0.362
0	-9.346	0.720	-0.365
0	-9.348	0.723	-0.367
0	-9.349	0.727	-0.369
0	-9.350	0.732	-0.372
0	-9.350	0.737	-0.376
0	-9.351	0.742	-0.380
0	-9.351	0.747	-0.384
0	-9.352	0.751	-0.387
0	-9.353	0.755	-0.391
0	-9.354	0.759	-0.394
0	-9.355	0.763	-0.399
0	-9.355	0.767	-0.404
0	-9.355	0.771	-0.410
0	-9.356	0.775	-0.416
0	-9.356	0.778	-0.422
0	-9.357	0.780	-0.427
0	-9.357	0.783	-0.433
0	-9.356	0.785	-0.438
0	-9.356	0.788	-0.443
0	-9.355	0.790	-0.447
0	-9.354	0.792	-0.451
0	-9.353	0.795	-0.455
0	-9.352	0.797	-0.460
0	-9.352	0.800	-0.463
0	-9.351	0.803	-0.467
0	-9.351	0.807	-0.471
0	-9.351	0.811	-0.476
0	-9.352	0.815	-0.481
0	-9.352	0.819	-0.484
0	-9.352	0.823	-0.488
0	-9.352	0.827	-0.491
0	-9.352	0.831	-0.493
0	-9.352	0.836	-0.496
0	-9.352	0.840	-0.498
0	-9.352	0.845	-0.500
0	-9.351	0.851	-0.502
0	-9.351	0.858	-0.505
0	-9.350	0.865	-0.508
0	-9.350	0.870	-0.511
0	-9.350	0.876	-0.514
0	-9.350	0.882	-0.517
0	-9.350	0.887	-0.521
0	-9.350	0.893	-0.525
0	-9.350	0.897	-0.528
0	-9.349	0.900	-0.531
0	-9.348	0.903	-0.535
0	-9.347	0.906	-0.539
0	-9.346	0.908	-0.543
0	-9.344	0.909	-0.547
0	-9.339	0.911	-0.555
0	-9.337	0.912	-0.559
0	-9.335	0.912	-0.564
0	-9.334	0.912	-0.567
0	-9.332	0.912	-0.571
0	-9.330	0.911	-0.575
0	-9.328	0.911	-0.580
0	-9.326	0.910	-0.584
0	-9.322	0.908	-0.590
0	-9.319	0.906	-0.596
0	-9.318	0.905	-0.599
0	-9.318	0.905	-0.600
0	-9.317	0.905	-0.601
0	-9.317	0.904	-0.602
0	-9.315	0.903	-0.606
0	-9.314	0.901	-0.612
0	-9.313	0.901	-0.618
0	-9.313	0.900	-0.626
0	-9.314	0.900	-0.631
0	-9.315	0.900	-0.638
0	-9.317	0.900	-0.643
0	-9.319	0.900	-0.647
0	-9.322	0.900	-0.651
0	-9.326	0.900	-0.655
